Ts|SignalId|MeasurementValue
2022-01-29 20:44:20.921|427038|115,1036
2022-01-29 20:42:45.102|427038|114,7618
2022-01-29 20:41:37.863|427038|115,0182
2022-01-29 20:40:16.016|427038|114,9327
2022-01-29 20:39:51.468|427038|115,1891
2022-01-29 20:38:04.088|427038|114,8473
2022-01-29 20:33:52.196|427038|114,5054
2022-01-29 20:31:44.420|427038|114,42
2022-01-29 20:30:37.138|427038|114,5909
2022-01-29 20:29:08.542|427038|114,8473
2022-01-29 20:26:30.580|427038|114,7618
2022-01-29 20:26:01.187|427038|114,5909
2022-01-29 20:25:02.597|427038|114,5054
2022-01-29 20:23:47.616|427038|114,42
2022-01-29 20:23:06.588|427038|114,7618
2022-01-29 20:21:53.258|427038|115,0182
2022-01-29 20:20:48.420|427038|115,2745
2022-01-29 20:20:07.503|427038|115,36
2022-01-29 20:19:24.829|427038|115,7018
2022-01-29 20:17:44.618|427038|115,36
2022-01-29 20:17:16.403|427038|115,1036
2022-01-29 20:16:34.504|427038|115,1891
2022-01-29 20:15:30.085|427038|115,4454
2022-01-29 20:14:32.631|427038|115,2745
2022-01-29 20:13:14.580|427038|115,4454
2022-01-29 20:11:57.190|427038|115,1036
2022-01-29 20:11:26.432|427038|115,4454
2022-01-29 20:08:52.365|427038|115,2745
2022-01-29 20:06:52.548|427038|115,1036
2022-01-29 20:05:49.735|427038|115,36
2022-01-29 20:05:02.453|427038|115,5309
2022-01-29 20:02:52.907|427038|115,2745
2022-01-29 20:01:12.637|427038|115,0182
2022-01-29 19:59:33.774|427038|115,2745
2022-01-29 19:58:47.971|427038|115,1036
2022-01-29 19:57:54.679|427038|115,36
2022-01-29 19:57:04.851|427038|115,2745
2022-01-29 19:56:25.577|427038|115,1036
2022-01-29 19:52:04.870|427038|115,1891
2022-01-29 19:48:35.807|427038|115,2745
2022-01-29 19:45:40.044|427038|115,0182
2022-01-29 19:44:50.668|427038|115,2745
2022-01-29 19:44:16.070|427038|114,9327
2022-01-29 19:43:13.048|427038|114,8473
2022-01-29 19:41:48.499|427038|115,1036
2022-01-29 19:40:48.454|427038|115,2745
2022-01-29 19:40:00.668|427038|115,0182
2022-01-29 19:38:51.449|427038|114,9327
2022-01-29 19:35:26.616|427038|114,8473
2022-01-29 19:33:43.199|427038|114,7618
2022-01-29 19:32:34.184|427038|114,5054
2022-01-29 19:29:32.103|427038|114,5909
2022-01-29 19:29:05.077|427038|114,8473
2022-01-29 19:27:38.735|427038|114,42
2022-01-29 19:24:19.516|427038|114,7618
2022-01-29 19:21:05.170|427038|114,6763
2022-01-29 19:17:11.990|427038|114,5054
2022-01-29 19:14:52.935|427038|114,6763
2022-01-29 19:14:01.076|427038|114,42
2022-01-29 19:12:26.488|427038|114,5909
2022-01-29 19:11:20.333|427038|114,7618
2022-01-29 19:06:18.114|427038|114,5054
2022-01-29 19:05:22.945|427038|114,3345
2022-01-29 19:04:40.026|427038|114,5054
2022-01-29 19:04:02.987|427038|114,7618
2022-01-29 19:02:43.229|427038|114,2491
2022-01-29 18:59:26.325|427038|114,5054
2022-01-29 18:58:44.940|427038|114,42
2022-01-29 18:57:55.134|427038|114,5909
2022-01-29 18:56:57.606|427038|114,7618
2022-01-29 18:56:08.084|427038|115,0182
2022-01-29 18:54:35.168|427038|115,4454
2022-01-29 18:54:02.175|427038|115,5309
2022-01-29 18:52:08.714|427038|115,1891
2022-01-29 18:51:17.436|427038|115,2745
2022-01-29 18:49:14.846|427038|114,9327
2022-01-29 18:45:29.460|427038|114,6763
2022-01-29 18:44:43.417|427038|114,8473
2022-01-29 18:44:14.617|427038|114,5054
2022-01-29 18:39:52.505|427038|114,8473
2022-01-29 18:39:12.272|427038|114,6763
2022-01-29 18:37:55.699|427038|114,8473
2021-12-13 16:20:32.442|430247|115,5
2021-12-13 16:18:34.120|430247|115,3625
2021-12-13 16:16:46.105|430247|115,5
2021-12-13 16:15:35.932|430247|115,3625
2021-12-13 16:13:32.356|430247|115,5
2021-12-13 16:10:09.571|430247|115,3625
2021-12-13 16:09:44.925|430247|115,5
2021-12-13 16:04:31.667|430247|115,3625
2021-12-13 16:02:35.935|430247|115,5
2021-12-13 16:01:37.820|430247|115,6375
2021-12-13 16:00:54.564|430247|115,5
2021-12-13 15:58:46.781|430247|115,6375
2021-12-13 15:56:17.953|430247|115,5
2021-12-13 15:55:47.939|430247|115,3625
2021-12-13 15:54:25.739|430247|115,5
2021-12-13 15:54:07.128|430247|115,3625
2021-12-13 15:53:41.512|430247|115,5
2021-12-13 15:51:48.715|430247|115,3625
2021-12-13 15:50:22.816|430247|115,225
2021-12-13 15:50:01.692|430247|115,3625
2021-12-13 15:49:43.112|430247|115,225
2021-12-13 15:49:17.975|430247|115,3625
2021-12-13 15:49:01.144|430247|115,225
2021-12-13 15:46:56.894|430247|115,3625
2021-12-13 15:46:41.345|430247|115,225
2021-12-13 15:46:18.537|430247|115,3625
2021-12-13 15:46:03.898|430247|115,225
2021-12-13 15:45:25.254|430247|115,3625
2021-12-13 15:45:09.130|430247|115,225
2021-12-13 15:44:19.130|430247|115,3625
2021-12-13 15:44:04.298|430247|115,5
2021-12-13 15:43:49.151|430247|115,3625
2021-12-13 15:43:33.625|430247|115,5
2021-12-13 15:43:08.394|430247|115,3625
2021-12-13 15:42:53.480|430247|115,5
2021-12-13 15:42:31.058|430247|115,3625
2021-12-13 15:41:59.884|430247|115,5
2021-12-13 15:41:42.506|430247|115,3625
2021-12-13 15:41:10.766|430247|115,5
2021-12-13 15:40:51.568|430247|115,6375
2021-12-13 15:37:58.801|430247|115,5
2021-12-13 15:37:41.960|430247|115,3625
2021-12-13 15:37:10.808|430247|115,5
2021-12-13 15:36:47.446|430247|115,3625
2021-12-13 15:36:09.536|430247|115,5
2021-12-13 15:35:34.684|430247|115,3625
2021-12-13 15:33:05.392|430247|115,5
2021-12-13 15:30:53.977|430247|115,6375
2021-12-13 15:30:33.540|430247|115,5
2021-12-13 15:27:49.826|430247|115,6375
2021-12-13 15:27:31.826|430247|115,5
2021-12-13 15:26:53.452|430247|115,6375
2021-12-13 15:25:18.029|430247|115,5
2021-12-13 15:22:06.580|430247|115,6375
2021-12-13 15:21:20.867|430247|115,775
2021-12-13 15:20:47.438|430247|115,6375
2021-12-13 15:20:23.346|430247|115,775
2021-12-13 15:19:19.692|430247|115,6375
2021-12-13 15:17:02.934|430247|115,775
2021-12-13 15:15:22.754|430247|115,6375
2021-12-13 15:14:59.952|430247|115,775
2021-12-13 15:12:42.028|430247|115,6375
2021-12-13 15:12:04.127|430247|115,5
2021-12-13 15:11:05.987|430247|115,6375
2021-12-13 15:10:50.973|430247|115,775
2021-12-13 15:09:51.543|430247|115,6375
2021-12-13 15:08:48.572|430247|115,775
2021-12-13 15:06:29.952|430247|115,6375
2021-12-13 15:06:02.893|430247|115,775
2021-12-13 15:05:25.098|430247|115,6375
2021-12-13 15:05:07.109|430247|115,775
2021-12-13 15:04:48.022|430247|115,6375
2021-12-13 15:03:52.175|430247|115,775
2021-12-13 15:03:15.085|430247|115,6375
2021-12-13 15:02:57.570|430247|115,775
2021-12-13 15:01:58.860|430247|115,6375
2021-12-13 14:59:26.317|430247|115,775
2021-12-13 14:56:57.779|430247|115,9125
2021-12-13 14:56:40.084|430247|115,775
2021-12-13 14:55:52.123|430247|115,9125
2021-12-13 14:55:16.133|430247|115,775
2021-12-13 14:53:55.145|430247|115,9125
2021-12-13 14:53:15.495|430247|116,05
2021-12-13 14:50:47.905|430247|115,9125
2021-12-13 14:50:18.022|430247|115,775
2021-12-13 14:49:56.409|430247|115,9125
2021-12-13 14:45:03.001|430247|115,775
2021-12-13 14:41:50.983|430247|115,9125
2021-12-13 14:41:21.604|430247|115,775
2021-12-13 14:40:46.903|430247|115,9125
2021-12-13 14:40:04.744|430247|115,775
2021-12-13 14:38:48.577|430247|115,9125
2021-12-13 14:37:58.881|430247|115,775
2021-12-13 14:37:34.769|430247|115,9125
2021-12-13 14:37:12.595|430247|115,775
2021-12-13 14:36:27.550|430247|115,9125
2021-12-13 14:35:40.113|430247|115,775
2021-12-13 14:34:56.390|430247|115,9125
2021-12-13 14:34:03.612|430247|116,05
2021-12-13 14:29:18.070|430247|115,9125
2021-12-13 14:28:51.527|430247|116,05
2021-12-13 14:28:26.501|430247|115,9125
2021-12-13 14:27:56.438|430247|116,05
2021-12-13 14:27:39.615|430247|115,9125
2021-12-13 14:26:54.630|430247|116,05
2021-12-13 14:24:58.076|430247|116,1875
2021-12-13 14:23:22.703|430247|116,05
2021-12-13 14:22:42.643|430247|116,1875
2021-12-13 14:21:44.270|430247|116,05
2021-12-13 14:21:19.155|430247|115,9125
2021-12-13 14:19:48.656|430247|116,05
2021-12-13 14:18:39.558|430247|115,9125
2021-12-13 14:18:14.411|430247|116,05
2021-12-13 14:16:33.581|430247|115,9125
2021-12-13 14:16:08.401|430247|116,05
2021-12-13 14:15:28.693|430247|115,9125
2021-12-13 14:15:13.145|430247|116,05
2021-12-13 14:14:02.349|430247|115,9125
2021-12-13 14:13:39.616|430247|115,775
2021-12-13 14:11:25.157|430247|115,9125
2021-12-13 14:10:54.618|430247|116,05
2021-12-13 14:10:32.398|430247|115,9125
2021-12-13 14:08:37.210|430247|116,05
2021-12-13 14:03:56.292|430247|115,9125
2021-12-13 14:02:37.800|430247|115,775
2021-12-13 14:01:35.322|430247|115,9125
2021-12-13 14:00:32.339|430247|116,05
2021-12-13 13:58:33.540|430247|116,1875
2021-12-13 13:56:38.789|430247|116,325
2021-12-13 13:56:13.154|430247|115,9125
2021-12-13 13:55:48.018|430247|115,775
2021-12-13 13:53:05.339|430247|115,9125
2021-12-13 13:52:02.966|430247|116,05
2021-12-13 13:50:13.760|430247|115,9125
2021-12-13 13:49:54.670|430247|116,05
2021-12-13 13:48:41.993|430247|115,9125
2021-12-13 13:48:20.942|430247|115,775
2021-12-13 13:48:06.019|430247|115,9125
2021-12-13 13:47:48.634|430247|115,775
2021-12-13 13:47:31.748|430247|115,9125
2021-12-13 13:47:09.651|430247|115,775
2021-12-13 13:46:43.138|430247|115,9125
2021-12-13 13:43:46.095|430247|115,775
2021-12-13 13:43:02.404|430247|115,6375
2021-12-13 13:42:43.139|430247|115,775
2021-12-13 13:42:28.262|430247|115,6375
2021-12-13 13:41:29.378|430247|115,775
2021-12-13 13:41:10.715|430247|115,9125
2021-12-13 13:40:42.672|430247|115,775
2021-12-13 13:40:27.711|430247|115,9125
2021-12-13 13:40:09.627|430247|115,775
2021-12-13 13:39:11.960|430247|115,9125
2021-12-13 13:38:51.546|430247|115,775
2021-12-13 13:37:27.663|430247|115,9125
2021-12-13 13:36:52.200|430247|115,775
2021-12-13 13:36:25.147|430247|115,9125
2021-12-13 13:34:36.568|430247|115,775
2021-12-13 13:34:16.706|430247|115,9125
2021-12-13 13:33:37.750|430247|115,775
2021-12-13 13:33:17.338|430247|115,9125
2021-12-13 13:31:55.190|430247|115,775
2021-12-13 13:31:37.776|430247|115,9125
2021-12-13 13:31:12.473|430247|115,775
2021-12-13 13:27:19.152|430247|115,9125
2021-12-13 13:26:56.277|430247|115,775
2021-12-13 13:22:21.560|430247|115,9125
2021-12-13 13:22:02.921|430247|116,05
2021-12-13 13:21:47.352|430247|115,9125
2021-12-13 13:21:24.024|430247|116,05
2021-12-13 13:20:58.256|430247|115,9125
2021-12-13 13:20:29.338|430247|116,05
2021-12-13 13:17:51.580|430247|115,9125
2021-12-13 13:17:30.597|430247|116,05
2021-12-13 13:16:56.366|430247|115,9125
2021-12-13 13:16:34.099|430247|115,775
2021-12-13 13:15:57.610|430247|115,9125
2021-12-13 13:15:21.572|430247|115,775
2021-12-13 13:13:39.633|430247|115,9125
2021-12-13 13:06:13.723|430247|115,775
2021-12-13 13:04:28.232|430247|115,9125
2021-12-13 13:04:09.025|430247|115,775
2021-12-13 13:02:27.658|430247|115,9125
2021-12-13 13:01:17.339|430247|115,775
2021-12-13 12:55:04.671|430247|115,9125
2021-12-13 12:54:45.659|430247|115,775
2021-12-13 12:51:43.773|430247|115,9125
2021-12-13 12:51:18.494|430247|116,05
2021-12-13 12:46:30.050|430247|115,9125
2021-12-13 12:45:15.042|430247|115,775
2021-12-13 12:43:00.083|430247|115,9125
2021-12-13 12:42:37.787|430247|115,775
2021-12-13 12:41:38.932|430247|115,9125
2021-12-13 12:41:09.552|430247|115,775
2021-12-13 12:38:10.159|430247|115,9125
2021-12-13 12:37:46.418|430247|116,05
2021-12-13 12:34:06.612|430247|115,9125
2021-12-13 12:33:46.265|430247|115,775
2021-12-13 12:30:36.642|430247|115,9125
2021-12-13 12:29:51.568|430247|115,775
2021-12-13 12:26:08.345|430247|115,9125
2021-12-13 12:25:27.677|430247|115,775
2021-12-13 12:25:01.183|430247|115,9125
2021-12-13 12:24:33.035|430247|115,775
2021-12-13 12:17:21.524|430247|115,9125
2021-12-13 12:16:46.768|430247|116,05
2021-12-13 12:13:13.157|430247|115,9125
2021-12-13 12:12:57.548|430247|116,05
2021-12-13 12:12:38.987|430247|115,9125
2021-12-13 12:11:51.525|430247|116,05
2021-12-13 12:11:28.102|430247|115,9125
2021-12-13 12:11:04.202|430247|116,05
2021-12-13 12:09:30.590|430247|115,9125
2021-12-13 12:09:12.537|430247|116,05
2021-12-13 12:08:51.555|430247|115,9125
2021-12-13 12:07:40.132|430247|116,05
2021-12-13 12:05:40.775|430247|115,9125
2021-12-13 12:05:21.014|430247|116,05
2021-12-13 12:04:52.198|430247|115,9125
2021-12-13 12:02:24.111|430247|116,05
2021-12-13 11:58:23.382|430247|116,1875
2021-12-13 11:58:07.884|430247|116,05
2021-12-13 11:50:40.658|430247|116,1875
2021-12-13 11:50:25.692|430247|116,325
2021-12-13 11:48:57.559|430247|116,1875
2021-12-13 11:48:13.123|430247|116,325
2021-12-13 11:47:44.358|430247|116,1875
2021-12-13 11:46:23.563|430247|116,325
2022-01-29 18:36:18.012|427038|114,7618
2022-01-29 18:34:48.990|427038|115,1036
2022-01-29 18:32:56.207|427038|115,0182
2022-01-29 18:32:12.329|427038|114,8473
2022-01-29 18:29:18.782|427038|115,0182
2022-01-29 18:27:36.546|427038|115,1036
2022-01-29 18:27:04.447|427038|114,8473
2022-01-29 18:25:35.808|427038|114,7618
2022-01-29 18:23:40.004|427038|114,5909
2022-01-29 18:22:34.452|427038|114,5054
2022-01-29 18:22:07.619|427038|114,2491
2022-01-29 18:21:26.381|427038|114,5054
2022-01-29 18:20:54.408|427038|114,8473
2022-01-29 18:19:33.658|427038|114,5909
2022-01-29 18:16:19.186|427038|114,6763
2022-01-29 18:15:49.144|427038|114,2491
2022-01-29 18:14:56.245|427038|114,8473
2022-01-29 18:13:12.859|427038|114,5909
2022-01-29 18:10:39.634|427038|114,8473
2022-01-29 18:09:39.237|427038|114,7618
2022-01-29 18:07:27.728|427038|114,5909
2022-01-29 18:05:38.718|427038|114,7618
2022-01-29 18:04:48.807|427038|114,5054
2022-01-29 18:00:38.391|427038|114,6763
2022-01-29 17:59:56.806|427038|114,42
2022-01-29 17:59:07.791|427038|114,7618
2022-01-29 17:57:40.299|427038|114,5054
2022-01-29 17:56:10.270|427038|114,42
2022-01-29 17:55:39.486|427038|114,2491
2022-01-29 17:53:31.409|427038|114,42
2022-01-29 17:52:52.736|427038|114,5909
2022-01-29 17:51:51.137|427038|114,42
2022-01-29 17:49:01.065|427038|114,3345
2022-01-29 17:47:18.501|427038|114,42
2022-01-29 17:45:36.260|427038|114,5054
2022-01-29 17:44:50.812|427038|114,1636
2022-01-29 17:41:59.190|427038|114,3345
2022-01-29 17:41:21.985|427038|114,42
2022-01-29 17:39:01.213|427038|114,2491
2022-01-29 17:38:29.170|427038|114,5054
2022-01-29 17:36:47.505|427038|114,2491
2022-01-29 17:36:09.230|427038|114,1636
2022-01-29 17:34:31.496|427038|114,5054
2022-01-29 17:32:05.547|427038|114,42
2022-01-29 17:31:29.123|427038|114,5909
2022-01-29 17:30:09.202|427038|114,3345
2022-01-29 17:28:32.959|427038|114,5909
2022-01-29 17:26:53.363|427038|114,42
2022-01-29 17:25:21.107|427038|114,2491
2022-01-29 17:22:04.300|427038|114,3345
2022-01-29 17:20:54.646|427038|114,1636
2022-01-29 17:20:09.203|427038|114,42
2022-01-29 17:18:08.643|427038|114,0782
2022-01-29 17:16:00.768|427038|114,1636
2022-01-29 17:13:11.744|427038|114,0782
2022-01-29 17:12:26.629|427038|114,2491
2022-01-29 17:11:19.884|427038|113,9927
2022-01-29 17:07:49.186|427038|114,2491
2022-01-29 17:06:12.395|427038|114,42
2022-01-29 17:05:46.253|427038|114,0782
2022-01-29 17:03:56.298|427038|114,3345
2022-01-29 17:01:18.583|427038|114,42
2022-01-29 16:59:51.886|427038|114,1636
2022-01-29 16:59:19.178|427038|114,0782
2022-01-29 16:57:29.191|427038|114,1636
2022-01-29 16:55:27.593|427038|114,2491
2022-01-29 16:54:25.298|427038|113,9073
2022-01-29 16:53:09.034|427038|114,0782
2022-01-29 16:52:31.452|427038|114,1636
2022-01-29 16:50:24.119|427038|113,9073
2022-01-29 16:49:33.440|427038|113,7364
2022-01-29 16:48:26.915|427038|113,9073
2022-01-29 16:45:53.215|427038|113,48
2022-01-29 16:43:08.872|427038|113,6509
2022-01-29 16:42:39.836|427038|113,3946
2022-01-29 16:39:50.859|427038|113,7364
2022-01-29 16:37:30.462|427038|113,9073
2022-01-29 16:36:38.076|427038|113,7364
2022-01-29 16:35:11.483|427038|113,9073
2022-01-29 16:32:22.454|427038|113,9927
2022-01-29 16:29:50.732|427038|113,6509
2022-01-29 16:28:37.604|427038|113,8218
2022-01-29 16:26:55.468|427038|113,6509
2022-01-29 16:26:11.500|427038|113,9073
2022-01-29 16:24:14.615|427038|113,6509
2022-01-29 16:21:19.796|427038|113,8218
2022-01-29 16:20:18.367|427038|113,6509
2022-01-29 16:18:35.870|427038|113,9073
2022-01-29 16:17:13.489|427038|114,1636
2022-01-29 16:16:30.758|427038|113,8218
2022-01-29 16:13:50.305|427038|113,9073
2022-01-29 16:12:42.413|427038|113,8218
2022-01-29 16:11:16.864|427038|114,0782
2022-01-29 16:07:51.352|427038|113,9927
2022-01-29 16:07:01.257|427038|114,0782
2022-01-29 16:05:48.850|427038|114,2491
2022-01-29 16:04:35.989|427038|114,42
2022-01-29 16:03:21.891|427038|114,1636
2022-01-29 16:01:23.264|427038|113,9073
2022-01-29 16:00:57.671|427038|114,42
2022-01-29 15:59:46.692|427038|113,9927
2022-01-29 15:55:52.664|427038|114,1636
2022-01-29 15:55:20.870|427038|114,3345
2022-01-29 15:54:52.994|427038|114,42
2022-01-29 15:53:56.987|427038|114,1636
2022-01-29 15:52:15.588|427038|113,9927
2022-01-29 15:51:05.685|427038|114,1636
2022-01-29 15:50:19.440|427038|113,9927
2022-01-29 15:48:38.887|427038|114,2491
2022-01-29 15:48:06.240|427038|113,9927
2022-01-29 15:47:20.988|427038|114,1636
2022-01-29 15:46:00.990|427038|113,9073
2022-01-29 15:44:46.275|427038|114,1636
2022-01-29 15:43:05.677|427038|113,9927
2022-01-29 15:40:48.466|427038|114,0782
2022-01-29 15:32:09.806|427038|114,1636
2022-01-29 15:30:40.613|427038|114,42
2022-01-29 15:30:13.679|427038|114,6763
2022-01-29 15:27:54.227|427038|114,3345
2022-01-29 15:25:23.190|427038|114,2491
2022-01-29 15:23:23.270|427038|113,9927
2022-01-29 15:22:37.907|427038|114,1636
2022-01-29 15:21:35.217|427038|114,2491
2022-01-29 15:16:47.742|427038|114,1636
2022-01-29 15:16:07.747|427038|114,42
2022-01-29 15:14:33.806|427038|114,2491
2022-01-29 15:11:45.449|427038|114,42
2022-01-29 15:09:54.976|427038|114,5909
2022-01-29 15:08:45.551|427038|114,42
2022-01-29 15:05:01.720|427038|114,5909
2022-01-29 15:02:58.562|427038|114,42
2022-01-29 15:00:26.431|427038|114,5909
2022-01-29 14:59:21.446|427038|114,5054
2022-01-29 14:58:30.031|427038|114,7618
2022-01-29 14:56:14.115|427038|114,5909
2022-01-29 14:52:35.848|427038|114,6763
2022-01-29 14:51:21.917|427038|114,8473
2022-01-29 14:50:19.888|427038|114,7618
2022-01-29 14:49:29.531|427038|114,5909
2022-01-29 14:48:22.046|427038|114,5054
2022-01-29 14:46:51.160|427038|114,9327
2022-01-29 14:45:46.614|427038|114,6763
2022-01-29 14:44:14.227|427038|114,5054
2022-01-29 14:43:15.218|427038|114,3345
2022-01-29 14:42:49.691|427038|114,6763
2022-01-29 14:40:49.927|427038|114,5054
2022-01-29 14:36:34.696|427038|114,2491
2022-01-29 14:32:55.640|427038|114,3345
2022-01-29 14:31:41.262|427038|114,42
2022-01-29 14:29:29.360|427038|114,5054
2022-01-29 14:27:57.945|427038|114,7618
2022-01-29 14:26:51.894|427038|114,5909
2022-01-29 14:26:16.757|427038|114,7618
2022-01-29 14:24:53.357|427038|114,5054
2022-01-29 14:21:16.069|427038|114,5909
2022-01-29 14:19:53.806|427038|114,2491
2022-01-29 14:15:39.599|427038|114,5054
2022-01-29 14:14:47.317|427038|114,6763
2022-01-29 14:10:07.166|427038|114,42
2022-01-29 14:06:31.183|427038|114,5054
2022-01-29 14:03:59.529|427038|114,6763
2022-01-29 14:02:13.323|427038|114,42
2022-01-29 14:00:00.275|427038|114,6763
2022-01-29 13:58:25.840|427038|114,7618
2022-01-29 13:56:11.508|427038|114,5909
2022-01-29 13:55:29.408|427038|114,7618
2022-01-29 13:54:35.917|427038|114,5909
2022-01-29 13:53:44.746|427038|114,8473
2022-01-29 13:50:58.910|427038|114,5909
2022-01-29 13:50:04.682|427038|114,8473
2022-01-29 13:49:09.896|427038|114,9327
2022-01-29 13:47:56.189|427038|114,6763
2022-01-29 13:47:17.145|427038|115,0182
2022-01-29 13:46:17.370|427038|114,8473
2022-01-29 13:43:03.690|427038|115,1036
2022-01-29 13:41:05.409|427038|115,0182
2022-01-29 13:32:57.929|427038|114,7618
2022-01-29 13:31:53.686|427038|114,5909
2022-01-29 13:31:07.079|427038|114,5054
2022-01-29 13:28:53.920|427038|114,6763
2022-01-29 13:25:48.551|427038|114,7618
2022-01-29 13:24:45.404|427038|115,0182
2022-01-29 13:23:45.696|427038|114,8473
2022-01-29 13:22:59.132|427038|114,6763
2022-01-29 13:20:34.520|427038|114,8473
2022-01-29 13:16:25.147|427038|114,7618
2022-01-29 13:15:48.372|427038|114,5909
2022-01-29 13:14:27.898|427038|114,7618
2022-01-29 13:13:54.680|427038|114,5909
2022-01-29 13:12:06.186|427038|114,8473
2022-01-29 13:10:49.819|427038|114,6763
2022-01-29 13:09:04.145|427038|114,7618
2022-01-29 13:06:27.091|427038|114,9327
2022-01-29 13:04:25.161|427038|115,1036
2022-01-29 13:03:49.682|427038|114,8473
2022-01-29 13:03:15.165|427038|115,1891
2022-01-29 12:56:32.550|427038|115,1036
2022-01-29 12:55:46.409|427038|114,9327
2022-01-29 12:54:20.289|427038|115,1036
2022-01-29 12:53:17.212|427038|114,9327
2022-01-29 12:50:28.106|427038|115,0182
2022-01-29 12:48:26.879|427038|114,9327
2022-01-29 12:47:45.051|427038|114,5909
2022-01-29 12:47:00.872|427038|114,8473
2022-01-29 12:45:06.922|427038|114,7618
2022-01-29 12:44:02.972|427038|114,9327
2022-01-29 12:43:03.753|427038|114,7618
2022-01-29 12:40:06.083|427038|114,9327
2022-01-29 12:35:01.379|427038|114,7618
2022-01-29 12:32:38.123|427038|114,6763
2022-01-29 12:31:50.171|427038|114,8473
2022-01-29 12:30:10.320|427038|115,0182
2022-01-29 12:29:27.510|427038|115,2745
2022-01-29 12:28:20.566|427038|115,7018
2022-01-29 12:26:36.107|427038|115,4454
2022-01-29 12:26:04.939|427038|115,1891
2022-01-29 12:23:05.343|427038|115,4454
2022-01-29 12:22:21.010|427038|115,2745
2022-01-29 12:20:31.471|427038|115,36
2022-01-29 12:18:37.708|427038|115,4454
2022-01-29 12:18:07.567|427038|115,7018
2022-01-29 12:17:10.828|427038|115,2745
2022-01-29 12:16:18.364|427038|115,1891
2022-01-29 12:15:13.339|427038|115,4454
2022-01-29 12:13:08.651|427038|115,36
2022-01-29 12:10:13.680|427038|115,5309
2022-01-29 12:08:20.609|427038|115,4454
2021-12-13 11:45:28.725|430247|116,1875
2021-12-13 11:44:38.458|430247|116,325
2021-12-13 11:43:24.102|430247|116,1875
2021-12-13 11:42:28.769|430247|116,325
2021-12-13 11:41:09.534|430247|116,1875
2021-12-13 11:38:51.053|430247|116,325
2021-12-13 11:38:23.592|430247|116,1875
2021-12-13 11:37:55.750|430247|116,325
2021-12-13 11:37:10.213|430247|116,1875
2021-12-13 11:36:49.138|430247|116,325
2021-12-13 11:34:37.731|430247|116,1875
2021-12-13 11:30:42.506|430247|116,325
2021-12-13 11:29:34.786|430247|116,4625
2021-12-13 11:28:10.192|430247|116,325
2021-12-13 11:27:14.447|430247|116,1875
2021-12-13 11:26:18.052|430247|116,325
2021-12-13 11:25:49.159|430247|116,1875
2021-12-13 11:25:19.153|430247|116,325
2021-12-13 11:24:12.141|430247|116,1875
2021-12-13 11:22:40.157|430247|116,325
2021-12-13 11:22:00.524|430247|116,1875
2021-12-13 11:21:31.210|430247|116,325
2021-12-13 11:21:07.131|430247|116,1875
2021-12-13 11:20:44.399|430247|116,325
2021-12-13 11:20:21.178|430247|116,1875
2021-12-13 11:19:51.146|430247|116,325
2021-12-13 11:18:56.268|430247|116,1875
2021-12-13 11:18:22.931|430247|116,05
2021-12-13 11:16:33.479|430247|116,1875
2021-12-13 11:15:08.481|430247|116,05
2021-12-13 11:14:05.893|430247|116,1875
2021-12-13 11:09:39.624|430247|116,05
2021-12-13 11:09:12.597|430247|116,1875
2021-12-13 11:08:19.681|430247|116,05
2021-12-13 11:07:56.303|430247|116,1875
2021-12-13 11:05:37.125|430247|116,05
2021-12-13 11:04:59.433|430247|115,9125
2021-12-13 11:04:02.314|430247|115,775
2021-12-13 11:02:43.797|430247|115,6375
2021-12-13 11:01:24.584|430247|115,5
2021-12-13 11:01:00.588|430247|115,6375
2021-12-13 11:00:23.300|430247|115,775
2021-12-13 10:59:56.333|430247|115,9125
2021-12-13 10:58:43.129|430247|116,05
2021-12-13 10:58:21.050|430247|115,9125
2021-12-13 10:58:05.387|430247|116,05
2021-12-13 10:57:34.108|430247|115,9125
2021-12-13 10:57:14.340|430247|116,05
2021-12-13 10:54:44.401|430247|115,9125
2021-12-13 10:54:19.141|430247|116,05
2021-12-13 10:49:51.449|430247|115,9125
2021-12-13 10:49:12.633|430247|115,775
2021-12-13 10:48:03.982|430247|115,9125
2021-12-13 10:47:44.999|430247|115,775
2021-12-13 10:47:24.054|430247|115,9125
2021-12-13 10:47:01.702|430247|115,775
2021-12-13 10:46:45.066|430247|115,9125
2021-12-13 10:44:53.361|430247|115,775
2021-12-13 10:44:24.119|430247|115,9125
2021-12-13 10:41:27.671|430247|115,775
2021-12-13 10:41:00.684|430247|115,9125
2021-12-13 10:40:19.144|430247|115,775
2021-12-13 10:39:53.339|430247|115,9125
2021-12-13 10:36:33.546|430247|115,775
2021-12-13 10:36:04.274|430247|115,6375
2021-12-13 10:33:54.615|430247|115,775
2021-12-13 10:33:28.725|430247|115,9125
2021-12-13 10:30:08.450|430247|115,775
2021-12-13 10:26:50.268|430247|115,775
2021-12-13 10:26:21.592|430247|115,9125
2021-12-13 10:18:24.135|430247|115,775
2021-12-13 10:17:58.696|430247|115,9125
2021-12-13 10:15:20.484|430247|115,775
2021-12-13 10:15:03.589|430247|115,9125
2021-12-13 10:07:09.525|430247|115,775
2021-12-13 10:06:05.500|430247|115,9125
2021-12-13 10:05:49.728|430247|115,775
2021-12-13 10:05:31.687|430247|115,9125
2021-12-13 10:04:54.035|430247|115,775
2021-12-13 10:04:13.202|430247|115,9125
